,ts_code,trade_date,open,close,high,low,pre_close,change,pct_chg,swing,vol
554,IXIC,20220113,15245.04,14806.81,15259.71,14782.24,15188.39,-381.58,-2.51,3.14,852152.32
555,IXIC,20220112,15263.1,15188.39,15319.03,15117.29,15153.45,34.94,0.23,1.33,840024.32
556,IXIC,20220111,14919.26,15153.45,15158.71,14837.63,14942.83,210.62,1.41,2.15,863020.63
557,IXIC,20220110,14751.78,14942.83,14953.85,14530.23,14935.9,6.93,0.05,2.84,1090714.0
558,IXIC,20220107,15095.72,14935.9,15171.02,14877.63,15080.86,-144.96,-0.96,1.95,852529.25
559,IXIC,20220106,15024.15,15080.86,15198.45,14914.87,15100.17,-19.31,-0.13,1.88,951121.69
560,IXIC,20220105,15547.16,15100.17,15586.3,15095.18,15622.72,-522.55,-3.34,3.14,1014064.9
561,IXIC,20220104,15852.14,15622.72,15852.14,15512.41,15832.8,-210.08,-1.33,2.15,970695.38
562,IXIC,20220103,15732.5,15832.8,15832.8,15644.09,15644.97,187.83,1.2,1.21,871645.82
563,IXIC,20211231,15722.91,15644.97,15777.43,15643.94,15741.56,-96.59,-0.61,0.85,729413.75
564,IXIC,20211230,15758.99,15741.56,15868.09,15729.16,15766.22,-24.66,-0.16,0.88,768182.44
565,IXIC,20211229,15794.92,15766.22,15821.81,15679.85,15781.72,-15.5,-0.1,0.9,699592.69
566,IXIC,20211228,15895.2,15781.72,15901.47,15757.07,15871.26,-89.54,-0.56,0.91,691465.69
567,IXIC,20211227,15696.83,15871.26,15871.4,15696.83,15653.37,217.89,1.39,1.12,741101.75
568,IXIC,20211223,15544.79,15653.37,15697.98,15528.91,15521.89,131.48,0.85,1.09,746131.94
569,IXIC,20211222,15319.16,15521.89,15525.97,15303.06,15341.09,180.8,1.18,1.45,783465.44
570,IXIC,20211221,15140.43,15341.09,15349.06,15015.03,14980.94,360.15,2.4,2.23,976825.5
571,IXIC,20211220,14933.0,14980.94,15007.3,14860.04,15169.68,-188.74,-1.24,0.97,1021188.4
572,IXIC,20211217,15036.77,15169.68,15288.78,14960.37,15180.43,-10.75,-0.07,2.16,3006525.0
573,IXIC,20211216,15629.08,15180.43,15633.19,15119.49,15565.58,-385.15,-2.47,3.3,1103187.0
574,IXIC,20211215,15230.71,15565.58,15575.76,15055.23,15237.64,327.94,2.15,3.42,1174300.0
575,IXIC,20211214,15215.96,15237.64,15317.55,15097.35,15413.28,-175.64,-1.14,1.43,1029701.5
576,IXIC,20211213,15621.27,15413.28,15637.06,15408.25,15630.6,-217.32,-1.39,1.46,996247.75
577,IXIC,20211210,15629.59,15630.6,15677.6,15477.85,15517.37,113.23,0.73,1.29,875078.69
578,IXIC,20211209,15720.54,15517.37,15796.05,15511.12,15786.99,-269.62,-1.71,1.8,869498.38
579,IXIC,20211208,15690.65,15786.99,15792.64,15618.88,15686.92,100.07,0.64,1.11,921934.07
580,IXIC,20211207,15510.92,15686.92,15720.09,15507.66,15225.15,461.77,3.03,1.4,1056880.0
581,IXIC,20211206,15117.63,15225.15,15281.99,14931.61,15085.47,139.68,0.93,2.32,1074399.0
582,IXIC,20211203,15428.71,15085.47,15470.36,14931.06,15381.32,-295.85,-1.92,3.51,1202856.0
583,IXIC,20211202,15181.83,15381.32,15444.54,15150.12,15254.05,127.27,0.83,1.93,1104337.0
584,IXIC,20211201,15752.27,15254.05,15816.82,15243.93,15537.69,-283.64,-1.83,3.69,1221671.0
585,IXIC,20211130,15716.5,15537.69,15828.2,15451.39,15782.83,-245.14,-1.55,2.39,1775153.0
586,IXIC,20211129,15719.42,15782.83,15833.11,15644.61,15491.66,291.17,1.88,1.22,1011739.0
587,IXIC,20211126,15664.38,15491.66,15731.54,15456.09,15845.23,-353.57,-2.23,1.74,781488.57
588,IXIC,20211124,15677.88,15845.23,15848.56,15591.36,15775.14,70.09,0.44,1.63,842327.13
589,IXIC,20211123,15809.5,15775.14,15895.86,15601.46,15854.76,-79.62,-0.5,1.86,1067209.0
590,IXIC,20211122,16120.92,15854.76,16212.23,15851.04,16057.44,-202.68,-1.26,2.25,1126326.0
591,IXIC,20211119,16042.17,16057.44,16121.12,16017.23,15993.71,63.73,0.4,0.65,1020182.6
592,IXIC,20211118,15973.4,15993.71,16010.88,15848.83,15921.57,72.14,0.45,1.02,1080192.0
593,IXIC,20211117,15973.61,15921.57,15998.57,15909.39,15973.86,-52.29,-0.33,0.56,966811.88
594,IXIC,20211116,15840.32,15973.86,15989.61,15825.0,15853.85,120.01,0.76,1.04,1014052.2
595,IXIC,20211115,15894.82,15853.85,15918.45,15778.31,15860.96,-7.11,-0.04,0.88,952144.69
596,IXIC,20211112,15752.62,15860.96,15874.57,15705.38,15704.28,156.68,1.0,1.08,988929.57
597,IXIC,20211111,15752.08,15704.28,15768.03,15695.77,15622.71,81.57,0.52,0.46,867114.19
598,IXIC,20211110,15753.84,15622.71,15867.24,15543.68,15886.54,-263.83,-1.66,2.04,989632.19
599,IXIC,20211109,16024.13,15886.54,16035.21,15836.68,15982.36,-95.82,-0.6,1.24,1028740.9
600,IXIC,20211108,15995.72,15982.36,16038.23,15961.81,15971.59,10.77,0.07,0.48,1057188.0
601,IXIC,20211105,16003.56,15971.59,16053.39,15900.78,15940.31,31.28,0.2,0.96,1060776.0
602,IXIC,20211104,15849.74,15940.31,15966.09,15827.66,15811.58,128.73,0.81,0.88,1017378.0
603,IXIC,20211103,15658.52,15811.58,15821.57,15616.44,15649.6,161.98,1.04,1.31,1002861.8
604,IXIC,20211102,15583.99,15649.6,15656.6,15569.27,15595.92,53.68,0.34,0.56,997883.88
605,IXIC,20211101,15541.26,15595.92,15598.95,15470.82,15498.39,97.53,0.63,0.83,1002277.0
606,IXIC,20211029,15323.29,15498.39,15504.12,15323.29,15448.12,50.27,0.33,1.17,1058487.0
607,IXIC,20211028,15304.74,15448.12,15452.3,15290.31,15235.84,212.28,1.39,1.06,1061640.0
608,IXIC,20211027,15276.0,15235.84,15364.54,15235.84,15235.71,0.13,0.0,0.84,1091995.0
609,IXIC,20211026,15317.5,15235.71,15384.0,15198.23,15226.71,9.0,0.06,1.22,1220781.0
610,IXIC,20211025,15142.92,15226.71,15259.63,15070.75,15090.2,136.51,0.9,1.25,1091605.0
611,IXIC,20211022,15158.07,15090.2,15193.01,15021.02,15215.7,-125.5,-0.82,1.13,1104237.0
612,IXIC,20211021,15104.8,15215.7,15222.25,15094.14,15121.68,94.02,0.62,0.85,891241.25
613,IXIC,20211020,15160.0,15121.68,15178.39,15071.15,15129.09,-7.41,-0.05,0.71,743426.69
614,IXIC,20211019,15073.13,15129.09,15137.85,15049.73,15021.81,107.28,0.71,0.59,788582.19
615,IXIC,20211018,14839.74,15021.81,15026.68,14833.28,14897.34,124.47,0.84,1.3,798365.0
616,IXIC,20211015,14891.24,14897.34,14904.98,14847.96,14823.43,73.91,0.5,0.38,924170.32
617,IXIC,20211014,14717.5,14823.43,14827.56,14699.52,14571.64,251.79,1.73,0.88,815456.57
618,IXIC,20211013,14537.17,14571.64,14589.28,14471.87,14465.92,105.72,0.73,0.81,760210.69
619,IXIC,20211012,14539.09,14465.92,14552.71,14441.6,14486.2,-20.28,-0.14,0.77,768398.44
620,IXIC,20211011,14540.08,14486.2,14665.99,14482.61,14579.54,-93.34,-0.64,1.26,664488.82
621,IXIC,20211008,14694.72,14579.54,14699.91,14569.68,14654.02,-74.48,-0.51,0.89,670937.38
622,IXIC,20211007,14631.8,14654.02,14755.72,14615.14,14501.91,152.11,1.05,0.97,798155.69
623,IXIC,20211006,14289.45,14501.91,14509.55,14259.07,14433.83,68.08,0.47,1.74,817526.82
624,IXIC,20211005,14312.86,14433.83,14508.65,14299.78,14255.48,178.35,1.25,1.47,805231.82
625,IXIC,20211004,14493.13,14255.48,14499.74,14181.69,14566.7,-311.22,-2.14,2.18,920426.0
626,IXIC,20211001,14494.93,14566.7,14606.82,14324.01,14448.58,118.12,0.82,1.96,913084.07
627,IXIC,20210930,14582.6,14448.58,14632.36,14444.3,14512.44,-63.86,-0.44,1.3,1136439.0
628,IXIC,20210929,14614.88,14512.44,14676.62,14493.67,14546.68,-34.24,-0.24,1.26,980968.63
629,IXIC,20210928,14787.21,14546.68,14817.74,14539.88,14969.97,-423.29,-2.83,1.86,996260.32
630,IXIC,20210927,14954.18,14969.97,15003.16,14864.96,15047.7,-77.73,-0.52,0.92,894614.82
631,IXIC,20210924,14961.61,15047.7,15067.56,14946.57,15052.24,-4.54,-0.03,0.8,773435.57
632,IXIC,20210923,14960.0,15052.24,15085.44,14932.51,14896.85,155.39,1.04,1.03,788228.07
633,IXIC,20210922,14800.59,14896.85,14950.12,14767.01,14746.4,150.45,1.02,1.24,831124.94
634,IXIC,20210921,14803.36,14746.4,14847.03,14696.47,14713.9,32.5,0.22,1.02,873640.75
635,IXIC,20210920,14758.14,14713.9,14841.82,14530.07,15043.97,-330.07,-2.19,2.07,1096026.0
636,IXIC,20210917,15163.36,15043.97,15166.56,14998.73,15181.92,-137.95,-0.91,1.11,2749747.0
637,IXIC,20210916,15120.09,15181.92,15205.5,15047.14,15161.53,20.39,0.13,1.04,833065.69
638,IXIC,20210915,15071.34,15161.53,15174.38,14984.68,15037.76,123.77,0.82,1.26,987746.82
639,IXIC,20210914,15168.45,15037.76,15181.19,15008.3,15105.58,-67.82,-0.45,1.14,884509.63
640,IXIC,20210913,15211.43,15105.58,15215.44,15030.85,15115.49,-9.91,-0.07,1.22,943774.07
641,IXIC,20210910,15332.92,15115.49,15349.47,15111.31,15248.25,-132.76,-0.87,1.56,889076.44
642,IXIC,20210909,15296.06,15248.25,15352.38,15245.17,15286.64,-38.39,-0.25,0.7,793921.88
643,IXIC,20210908,15360.35,15286.64,15360.35,15206.61,15374.33,-87.69,-0.57,1.0,799129.75
644,IXIC,20210907,15375.98,15374.33,15403.44,15343.28,15363.52,10.81,0.07,0.39,813759.5
645,IXIC,20210903,15313.42,15363.52,15375.56,15283.67,15331.18,32.34,0.21,0.6,713302.63
646,IXIC,20210902,15358.47,15331.18,15380.07,15285.35,15309.38,21.8,0.14,0.62,771822.44
647,IXIC,20210901,15308.98,15309.38,15379.5,15302.11,15259.24,50.14,0.33,0.51,836301.88
648,IXIC,20210831,15262.88,15259.24,15278.96,15202.67,15265.89,-6.65,-0.04,0.5,981940.82
649,IXIC,20210830,15165.95,15265.89,15288.08,15165.12,15129.5,136.39,0.9,0.81,807575.07
650,IXIC,20210827,14969.77,15129.5,15144.48,14966.52,14945.81,183.69,1.23,1.19,857196.94
651,IXIC,20210826,15025.17,14945.81,15059.63,14939.56,15041.86,-96.05,-0.64,0.8,698672.69
652,IXIC,20210825,15039.03,15041.86,15059.43,15011.58,15019.8,22.06,0.15,0.32,760113.94
653,IXIC,20210824,14978.14,15019.8,15034.89,14965.54,14942.65,77.15,0.52,0.46,737234.25
654,IXIC,20210823,14776.98,14942.65,14963.47,14776.98,14714.66,227.99,1.55,1.27,782665.0
655,IXIC,20210820,14571.53,14714.66,14722.16,14571.53,14541.79,172.87,1.19,1.04,828727.82
656,IXIC,20210819,14423.16,14541.79,14610.76,14423.16,14525.91,15.88,0.11,1.29,841842.82
657,IXIC,20210818,14636.24,14525.91,14697.25,14516.3,14656.18,-130.27,-0.89,1.23,764919.19
658,IXIC,20210817,14670.56,14656.18,14716.95,14550.88,14793.76,-137.58,-0.93,1.12,797610.5
659,IXIC,20210816,14771.53,14793.76,14794.68,14610.02,14822.9,-29.14,-0.2,1.25,774042.94
660,IXIC,20210813,14825.07,14822.9,14850.61,14797.22,14816.26,6.64,0.04,0.36,774675.25
661,IXIC,20210812,14751.36,14816.26,14824.31,14698.94,14765.14,51.12,0.35,0.85,783876.38
662,IXIC,20210811,14834.38,14765.14,14842.5,14692.41,14788.09,-22.95,-0.16,1.01,787414.07
663,IXIC,20210810,14887.75,14788.09,14894.61,14754.48,14860.18,-72.09,-0.49,0.94,781073.82
664,IXIC,20210809,14855.75,14860.18,14883.81,14802.69,14835.76,24.42,0.16,0.55,801118.63
665,IXIC,20210806,14864.22,14835.76,14890.18,14788.59,14895.12,-59.36,-0.4,0.68,817603.07
666,IXIC,20210805,14794.09,14895.12,14896.47,14776.03,14780.53,114.59,0.78,0.81,842718.19
667,IXIC,20210804,14747.21,14780.53,14812.37,14734.12,14761.29,19.24,0.13,0.53,875560.5
668,IXIC,20210803,14714.0,14761.29,14762.6,14584.09,14681.07,80.22,0.55,1.22,831948.69
669,IXIC,20210802,14758.61,14681.07,14770.41,14665.67,14672.68,8.39,0.06,0.71,752758.32
670,IXIC,20210730,14615.85,14672.68,14728.78,14615.85,14778.26,-105.58,-0.71,0.76,788205.69
671,IXIC,20210729,14771.17,14778.26,14833.74,14761.38,14762.58,15.68,0.11,0.49,760012.0
672,IXIC,20210728,14715.67,14762.58,14798.88,14645.63,14660.58,102.0,0.7,1.05,839138.25
673,IXIC,20210727,14807.95,14660.58,14811.08,14503.76,14840.71,-180.13,-1.21,2.07,885235.19
674,IXIC,20210726,14821.03,14840.71,14863.65,14790.49,14836.99,3.72,0.03,0.49,850808.94
675,IXIC,20210723,14753.06,14836.99,14846.06,14698.77,14684.6,152.39,1.04,1.0,758411.32
676,IXIC,20210722,14652.72,14684.6,14694.19,14617.87,14631.95,52.65,0.36,0.52,712056.63
677,IXIC,20210721,14508.75,14631.95,14633.14,14498.65,14498.88,133.07,0.92,0.93,801830.63
678,IXIC,20210720,14330.46,14498.88,14555.75,14271.23,14274.98,223.9,1.57,1.99,1033470.0
679,IXIC,20210719,14235.99,14274.98,14313.6,14178.66,14427.24,-152.26,-1.06,0.94,916443.5
680,IXIC,20210716,14597.51,14427.24,14623.02,14413.32,14543.13,-115.89,-0.8,1.44,811424.19
681,IXIC,20210715,14635.78,14543.13,14650.37,14451.8,14644.95,-101.82,-0.7,1.36,832917.69
682,IXIC,20210714,14780.9,14644.95,14790.55,14632.95,14677.65,-32.7,-0.22,1.07,862698.38
683,IXIC,20210713,14715.13,14677.65,14803.68,14660.19,14733.24,-55.59,-0.38,0.97,805386.69
684,IXIC,20210712,14743.86,14733.24,14761.08,14672.63,14701.92,31.32,0.21,0.6,753860.32
685,IXIC,20210709,14578.43,14701.92,14710.2,14552.26,14559.78,142.14,0.98,1.08,756927.19
686,IXIC,20210708,14409.2,14559.78,14610.06,14371.59,14665.06,-105.28,-0.72,1.63,920115.82
687,IXIC,20210707,14753.42,14665.06,14755.33,14580.79,14663.64,1.42,0.01,1.19,889860.82
688,IXIC,20210706,14661.55,14663.64,14687.0,14529.8,14639.33,24.31,0.17,1.07,909249.13
689,IXIC,20210702,14582.99,14639.33,14649.11,14555.34,14522.38,116.95,0.81,0.65,724356.32
690,IXIC,20210701,14493.69,14522.38,14533.55,14439.4,14503.95,18.43,0.13,0.65,843428.63
691,IXIC,20210630,14509.85,14503.95,14526.81,14478.06,14528.33,-24.38,-0.17,0.34,1081520.0
692,IXIC,20210629,14509.19,14528.33,14535.97,14471.38,14500.51,27.82,0.19,0.45,908396.82
693,IXIC,20210628,14417.81,14500.51,14505.19,14417.2,14360.39,140.12,0.98,0.61,898050.19
694,IXIC,20210625,14400.81,14360.39,14409.08,14337.65,14369.71,-9.32,-0.06,0.5,3124154.0
695,IXIC,20210624,14357.27,14369.71,14414.46,14333.7,14271.73,97.98,0.69,0.57,807035.0
696,IXIC,20210623,14263.38,14271.73,14317.66,14246.3,14253.27,18.46,0.13,0.5,852776.82
697,IXIC,20210622,14138.29,14253.27,14269.77,14121.0,14141.48,111.79,0.79,1.05,891228.57
698,IXIC,20210621,14047.42,14141.48,14150.78,13960.04,14030.38,111.1,0.79,1.36,969704.88
699,IXIC,20210618,14096.93,14030.38,14129.22,14009.04,14161.35,-130.97,-0.92,0.85,2135672.0
700,IXIC,20210617,13999.13,14161.35,14196.21,13998.93,14039.68,121.67,0.87,1.41,990644.5
701,IXIC,20210616,14085.55,14039.68,14129.69,13903.73,14072.86,-33.18,-0.24,1.61,981269.25
702,IXIC,20210615,14166.64,14072.86,14171.02,14052.16,14174.14,-101.28,-0.71,0.84,880025.75
703,IXIC,20210614,14083.47,14174.14,14175.45,14056.67,14069.42,104.72,0.74,0.84,895425.69
704,IXIC,20210611,14030.85,14069.42,14069.42,14006.59,14020.33,49.09,0.35,0.45,824118.0
705,IXIC,20210610,13933.88,14020.33,14031.19,13904.4,13911.75,108.58,0.78,0.91,929346.69
706,IXIC,20210609,13980.23,13911.75,14003.5,13906.45,13924.91,-13.16,-0.09,0.7,1085630.0
707,IXIC,20210608,13946.33,13924.91,13981.72,13831.98,13881.72,43.19,0.31,1.08,1168923.0
708,IXIC,20210607,13802.82,13881.72,13889.11,13784.89,13814.49,67.23,0.49,0.75,916968.44
709,IXIC,20210604,13697.25,13814.49,13826.82,13692.01,13614.51,199.98,1.47,0.99,806244.13
710,IXIC,20210603,13655.75,13614.51,13684.13,13548.93,13756.33,-141.82,-1.03,0.98,1019613.2
711,IXIC,20210602,13743.24,13756.33,13775.89,13689.74,13736.48,19.85,0.14,0.63,996751.94
712,IXIC,20210601,13829.06,13736.48,13836.17,13678.77,13748.74,-12.26,-0.09,1.14,884815.13
713,IXIC,20210528,13792.05,13748.74,13820.87,13747.61,13736.28,12.46,0.09,0.53,911241.32
714,IXIC,20210527,13742.59,13736.28,13776.52,13701.63,13738.0,-1.72,-0.01,0.55,1412305.0
715,IXIC,20210526,13693.94,13738.0,13750.16,13679.59,13657.17,80.83,0.59,0.52,819714.25
716,IXIC,20210525,13721.54,13657.17,13751.14,13631.8,13661.17,-4.0,-0.03,0.87,823660.57
717,IXIC,20210524,13557.21,13661.17,13708.85,13551.01,13470.99,190.18,1.41,1.17,730822.94
718,IXIC,20210521,13616.19,13470.99,13616.58,13463.27,13535.74,-64.75,-0.48,1.13,786548.94
719,IXIC,20210520,13356.63,13535.74,13563.52,13355.72,13299.74,236.0,1.77,1.56,810406.38
720,IXIC,20210519,13078.19,13299.74,13304.61,13072.24,13303.64,-3.9,-0.03,1.75,879285.32
721,IXIC,20210518,13416.9,13303.64,13485.34,13299.93,13379.05,-75.41,-0.56,1.39,852726.0
722,IXIC,20210517,13368.8,13379.05,13399.17,13265.4,13429.98,-50.93,-0.38,1.0,799858.5
723,IXIC,20210514,13255.65,13429.98,13460.88,13242.97,13124.99,304.99,2.32,1.66,854904.07
724,IXIC,20210513,13150.94,13124.99,13247.87,13007.24,13031.68,93.31,0.72,1.85,986834.75
725,IXIC,20210512,13215.49,13031.68,13288.61,13002.54,13389.43,-357.75,-2.67,2.14,985256.38
726,IXIC,20210511,13115.86,13389.43,13423.31,13107.67,13401.86,-12.43,-0.09,2.36,983049.44
727,IXIC,20210510,13687.59,13401.86,13687.93,13401.75,13752.24,-350.38,-2.55,2.08,1020166.8
728,IXIC,20210507,13723.09,13752.24,13828.62,13690.75,13632.84,119.4,0.88,1.01,873188.82
729,IXIC,20210506,13557.83,13632.84,13635.74,13439.39,13582.42,50.42,0.37,1.45,1041221.6
730,IXIC,20210505,13731.13,13582.42,13753.05,13553.93,13633.5,-51.08,-0.37,1.46,909083.75
731,IXIC,20210504,13774.51,13633.5,13795.57,13485.59,13895.12,-261.62,-1.88,2.23,1092573.0
732,IXIC,20210503,14031.77,13895.12,14042.13,13881.51,13962.68,-67.56,-0.48,1.15,919694.57
733,IXIC,20210430,13970.73,13962.68,14084.76,13941.63,14082.55,-119.87,-0.85,1.02,1024750.4
734,IXIC,20210429,14204.52,14082.55,14211.57,13952.8,14051.03,31.52,0.22,1.84,994153.32
735,IXIC,20210428,14082.78,14051.03,14133.65,14034.7,14090.22,-39.19,-0.28,0.7,861229.57
736,IXIC,20210427,14170.92,14090.22,14171.24,14064.28,14138.78,-48.56,-0.34,0.76,871200.82
737,IXIC,20210426,14052.38,14138.78,14154.03,14019.5,14016.81,121.97,0.87,0.96,867745.13
738,IXIC,20210423,13861.37,14016.81,14062.74,13856.83,13818.41,198.4,1.44,1.49,843297.63
739,IXIC,20210422,13952.57,13818.41,14015.87,13771.04,13950.22,-131.81,-0.94,1.76,871275.75
740,IXIC,20210421,13745.77,13950.22,13951.35,13706.86,13786.27,163.95,1.19,1.77,819759.13
741,IXIC,20210420,13894.46,13786.27,13927.67,13698.67,13914.77,-128.5,-0.92,1.65,875273.5
742,IXIC,20210419,13984.58,13914.77,14041.79,13842.57,14052.34,-137.57,-0.98,1.42,907063.75
743,IXIC,20210416,14059.11,14052.34,14062.5,13977.05,14038.76,13.58,0.1,0.61,962783.25
744,IXIC,20210415,13983.23,14038.76,14049.13,13970.42,13857.84,180.92,1.31,0.57,867560.69
745,IXIC,20210414,14004.08,13857.84,14033.63,13839.04,13996.1,-138.26,-0.99,1.39,812847.0
746,IXIC,20210413,13902.45,13996.1,14011.51,13902.45,13850.0,146.1,1.05,0.79,839449.57
747,IXIC,20210412,13854.44,13850.0,13877.0,13783.95,13900.19,-50.19,-0.36,0.67,894010.07
748,IXIC,20210409,13787.02,13900.19,13905.41,13748.35,13829.31,70.88,0.51,1.14,785756.25
749,IXIC,20210408,13796.89,13829.31,13830.14,13758.71,13688.84,140.47,1.03,0.52,870914.88
750,IXIC,20210407,13675.3,13688.84,13733.03,13653.59,13698.38,-9.54,-0.07,0.58,819484.38
751,IXIC,20210406,13681.67,13698.38,13776.71,13674.28,13705.59,-7.21,-0.05,0.75,870630.0
752,IXIC,20210405,13594.9,13705.59,13720.58,13582.76,13480.11,225.48,1.67,1.02,916611.5
753,IXIC,20210401,13414.33,13480.11,13487.08,13404.18,13246.87,233.24,1.76,0.63,939156.25
754,IXIC,20210331,13122.58,13246.87,13325.54,13118.38,13045.39,201.48,1.54,1.59,1205593.0
755,IXIC,20210330,13008.81,13045.39,13075.75,12922.57,13059.65,-14.26,-0.11,1.17,983511.82
756,IXIC,20210329,13103.97,13059.65,13143.41,12968.16,13138.72,-79.07,-0.6,1.33,1064036.0
757,IXIC,20210326,12996.03,13138.72,13149.55,12878.72,12977.68,161.04,1.24,2.09,1139335.0
758,IXIC,20210325,12844.58,12977.68,13021.86,12786.81,12961.89,15.79,0.12,1.81,1165861.0
759,IXIC,20210324,13289.24,12961.89,13292.92,12961.35,13227.7,-265.81,-2.01,2.51,1194403.0
760,IXIC,20210323,13381.43,13227.7,13405.14,13202.43,13377.54,-149.84,-1.12,1.52,1190514.0
761,IXIC,20210322,13278.78,13377.54,13455.64,13278.78,13215.24,162.3,1.23,1.34,1111503.0
762,IXIC,20210319,13119.9,13215.24,13252.37,13039.45,13116.17,99.07,0.76,1.62,2928183.0
763,IXIC,20210318,13349.2,13116.17,13384.46,13101.92,13525.2,-409.03,-3.02,2.09,1221990.0
764,IXIC,20210317,13336.92,13525.2,13595.0,13272.69,13471.57,53.63,0.4,2.39,1175361.0
765,IXIC,20210316,13523.17,13471.57,13620.71,13397.08,13459.71,11.86,0.09,1.66,1095654.0
766,IXIC,20210315,13323.47,13459.71,13460.35,13272.5,13319.86,139.85,1.05,1.41,1127316.0
767,IXIC,20210312,13222.81,13319.86,13324.69,13158.72,13398.67,-78.81,-0.59,1.24,1090623.0
768,IXIC,20210311,13273.31,13398.67,13433.62,13246.33,13068.83,329.84,2.52,1.43,1189159.0
769,IXIC,20210310,13234.74,13068.83,13277.11,13035.44,13073.82,-4.99,-0.04,1.85,1215443.0
770,IXIC,20210309,12923.07,13073.82,13151.54,12882.49,12609.16,464.66,3.69,2.13,1277843.0
771,IXIC,20210308,12904.27,12609.16,13001.0,12599.23,12920.15,-310.99,-2.41,3.11,1271713.0
772,IXIC,20210305,12860.04,12920.15,12941.21,12397.05,12723.47,196.68,1.55,4.28,1556930.0
773,IXIC,20210304,12953.99,12723.47,13068.71,12553.96,12997.75,-274.28,-2.11,3.96,1577590.0
774,IXIC,20210303,13336.25,12997.75,13372.52,12995.07,13358.79,-361.04,-2.7,2.83,1162263.0
775,IXIC,20210302,13599.45,13358.79,13601.33,13352.0,13588.83,-230.04,-1.69,1.83,1077970.0
776,IXIC,20210301,13406.16,13588.83,13596.59,13362.66,13192.35,396.48,3.01,1.77,1095016.0
777,IXIC,20210226,13232.9,13192.35,13368.06,13024.53,13119.39,72.96,0.56,2.62,1443267.0
778,IXIC,20210225,13512.64,13119.39,13602.86,13066.38,13597.97,-478.58,-3.52,3.95,1331340.0
779,IXIC,20210224,13400.25,13597.97,13607.36,13286.59,13465.2,132.77,0.99,2.38,1239171.0
780,IXIC,20210223,13262.61,13465.2,13526.09,13003.98,13533.05,-67.85,-0.5,3.86,1640649.0
781,IXIC,20210222,13714.2,13533.05,13757.06,13530.96,13874.47,-341.42,-2.46,1.63,1369601.0
782,IXIC,20210219,13929.2,13874.47,13985.58,13842.6,13865.36,9.11,0.07,1.03,1314102.0
783,IXIC,20210218,13814.67,13865.36,13905.96,13714.35,13965.5,-100.14,-0.72,1.37,1236359.0
784,IXIC,20210217,13911.65,13965.5,13976.43,13804.26,14047.5,-82.0,-0.58,1.23,1348068.0
785,IXIC,20210216,14152.22,14047.5,14175.11,13995.45,14095.47,-47.97,-0.34,1.27,1489414.0
786,IXIC,20210212,13979.22,14095.47,14102.04,13937.72,14025.77,69.7,0.5,1.17,1321169.0
787,IXIC,20210211,14045.22,14025.77,14058.92,13916.84,13972.53,53.24,0.38,1.02,1977344.0
788,IXIC,20210210,14093.35,13972.53,14109.12,13845.47,14007.7,-35.17,-0.25,1.88,1829935.0
789,IXIC,20210209,13966.82,14007.7,14044.95,13966.55,13987.64,20.06,0.14,0.56,1524172.0
790,IXIC,20210208,13937.06,13987.64,13987.74,13894.15,13856.3,131.34,0.95,0.68,1614617.0
791,IXIC,20210205,13824.88,13856.3,13878.16,13761.66,13777.74,78.56,0.57,0.85,1258291.0
792,IXIC,20210204,13674.06,13777.74,13778.42,13631.62,13610.54,167.2,1.23,1.08,1291105.0
793,IXIC,20210203,13718.31,13610.54,13723.83,13585.34,13612.78,-2.24,-0.02,1.02,1357279.0
794,IXIC,20210202,13543.1,13612.78,13652.69,13535.86,13403.39,209.39,1.56,0.87,1426152.0
795,IXIC,20210201,13226.18,13403.39,13431.46,13132.47,13070.69,332.7,2.55,2.29,1387189.0
796,IXIC,20210129,13284.72,13070.69,13322.0,12985.05,13337.16,-266.47,-2.0,2.53,1778893.0
797,IXIC,20210128,13323.29,13337.16,13507.64,13316.52,13270.6,66.56,0.5,1.44,2161862.0
798,IXIC,20210127,13486.58,13270.6,13538.42,13192.91,13626.06,-355.46,-2.61,2.54,2188790.0
799,IXIC,20210126,13681.72,13626.06,13702.69,13603.19,13635.99,-9.93,-0.07,0.73,1249643.0
800,IXIC,20210125,13681.21,13635.99,13728.98,13368.68,13543.06,92.93,0.69,2.66,1432083.0
801,IXIC,20210122,13474.81,13543.06,13567.14,13463.66,13530.91,12.15,0.09,0.76,1134281.0
802,IXIC,20210121,13521.48,13530.91,13560.35,13454.07,13457.25,73.66,0.55,0.79,1339573.0
803,IXIC,20210120,13342.55,13457.25,13486.13,13329.77,13197.18,260.07,1.97,1.18,1291176.0
804,IXIC,20210119,13132.73,13197.18,13206.86,13078.7,12998.5,198.68,1.53,0.99,1218692.0
805,IXIC,20210115,13099.9,12998.5,13139.83,12949.76,13112.64,-114.14,-0.87,1.45,1258101.0
806,IXIC,20210114,13174.75,13112.64,13220.16,13098.41,13128.95,-16.31,-0.12,0.93,1207956.0
807,IXIC,20210113,13088.01,13128.95,13171.15,13051.06,13072.43,56.52,0.43,0.92,1273949.0
808,IXIC,20210112,13062.06,13072.43,13105.04,12963.92,13036.43,36.0,0.28,1.08,1253425.0
809,IXIC,20210111,13048.78,13036.43,13138.27,12999.51,13201.98,-165.55,-1.25,1.05,1239167.0
810,IXIC,20210108,13160.22,13201.98,13208.09,13036.55,13067.48,134.5,1.03,1.31,1333527.0
