,ts_code,trade_date,open,close,high,low,pre_close,change,pct_chg,swing,vol
645,DJI,20210908,35087.45,35031.07,35175.15,34925.61,35100.0,-68.93,-0.2,0.71,261876.13
646,DJI,20210907,35373.24,35100.0,35373.24,35060.9,35369.09,-269.09,-0.76,0.88,290727.82
647,DJI,20210903,35401.73,35369.09,35422.71,35269.4,35443.82,-74.73,-0.21,0.43,223386.38
648,DJI,20210902,35353.06,35443.82,35475.4,35348.48,35312.53,131.29,0.37,0.36,265178.19
649,DJI,20210901,35387.55,35312.53,35407.37,35287.05,35360.73,-48.2,-0.14,0.34,266572.5
650,DJI,20210831,35391.38,35360.73,35449.79,35289.86,35399.84,-39.11,-0.11,0.45,337243.69
651,DJI,20210830,35471.8,35399.84,35510.71,35374.46,35455.8,-55.96,-0.16,0.38,246807.38
652,DJI,20210827,35231.11,35455.8,35479.18,35231.11,35213.12,242.68,0.69,0.7,242140.5
653,DJI,20210826,35449.68,35213.12,35498.45,35205.1,35405.5,-192.38,-0.54,0.83,239932.0
654,DJI,20210825,35388.77,35405.5,35501.14,35287.63,35366.26,39.24,0.11,0.6,239707.5
655,DJI,20210824,35382.72,35366.26,35445.47,35356.18,35335.71,30.55,0.09,0.25,230481.0
656,DJI,20210823,35160.97,35335.71,35428.91,35160.97,35120.08,215.63,0.61,0.76,250960.88
657,DJI,20210820,34917.96,35120.08,35177.26,34867.07,34894.12,225.96,0.65,0.89,269545.19
658,DJI,20210819,34874.67,34894.12,34997.81,34690.25,34960.69,-66.57,-0.19,0.88,335046.69
659,DJI,20210818,35310.2,34960.69,35356.8,34943.41,35343.28,-382.59,-1.08,1.17,291062.32
660,DJI,20210817,35500.01,35343.28,35500.01,35120.31,35625.4,-282.12,-0.79,1.07,310152.63
661,DJI,20210816,35490.83,35625.4,35631.19,35231.87,35515.38,110.02,0.31,1.12,294011.38
662,DJI,20210813,35551.56,35515.38,35610.57,35474.78,35499.85,15.53,0.04,0.38,238678.82
663,DJI,20210812,35481.94,35499.85,35510.77,35352.53,35484.97,14.88,0.04,0.45,236163.69
664,DJI,20210811,35300.89,35484.97,35501.16,35300.89,35264.67,220.3,0.62,0.57,233042.0
665,DJI,20210810,35135.17,35264.67,35285.16,35091.91,35101.85,162.82,0.46,0.55,255240.5
666,DJI,20210809,35229.67,35101.85,35229.67,35041.24,35208.51,-106.66,-0.3,0.54,207850.63
667,DJI,20210806,35077.44,35208.51,35246.79,35077.44,35064.25,144.26,0.41,0.48,231565.5
668,DJI,20210805,34815.61,35064.25,35067.54,34815.61,34792.67,271.58,0.78,0.72,217389.69
669,DJI,20210804,35047.44,34792.67,35047.44,34790.62,35116.4,-323.73,-0.92,0.73,245304.0
670,DJI,20210803,34864.1,35116.4,35120.94,34714.33,34838.16,278.24,0.8,1.17,259822.63
671,DJI,20210802,34968.56,34838.16,35192.11,34808.2,34935.47,-97.31,-0.28,1.1,244890.0
672,DJI,20210730,35013.26,34935.47,35106.3,34871.13,35084.53,-149.06,-0.42,0.67,281141.88
673,DJI,20210729,34985.99,35084.53,35171.52,34985.99,34930.93,153.6,0.44,0.53,223665.88
674,DJI,20210728,35109.95,34930.93,35116.37,34876.84,35058.52,-127.59,-0.36,0.68,347172.19
675,DJI,20210727,35078.9,35058.52,35078.9,34878.07,35144.31,-85.79,-0.24,0.57,335250.0
676,DJI,20210726,35055.86,35144.31,35150.37,34950.19,35061.55,82.76,0.24,0.57,264800.5
677,DJI,20210723,34855.11,35061.55,35095.33,34855.11,34823.35,238.2,0.68,0.69,315059.5
678,DJI,20210722,34799.68,34823.35,34879.28,34673.03,34798.0,25.35,0.07,0.59,294650.69
679,DJI,20210721,34556.96,34798.0,34820.24,34556.96,34511.99,286.01,0.83,0.76,327186.13
680,DJI,20210720,33981.79,34511.99,34621.79,33981.79,33962.04,549.95,1.62,1.88,388075.69
681,DJI,20210719,34528.48,33962.04,34528.48,33741.76,34687.85,-725.81,-2.09,2.27,450161.13
682,DJI,20210716,35007.94,34687.85,35090.01,34647.82,34987.02,-299.17,-0.86,1.26,328984.69
683,DJI,20210715,34924.81,34987.02,34990.41,34762.87,34933.23,53.79,0.15,0.65,320445.82
684,DJI,20210714,34920.83,34933.23,35069.18,34826.87,34888.79,44.44,0.13,0.69,348660.82
685,DJI,20210713,34959.96,34888.79,35018.79,34876.89,34996.18,-107.39,-0.31,0.41,323682.0
686,DJI,20210712,34836.75,34996.18,35014.9,34730.15,34870.16,126.02,0.36,0.82,302280.82
687,DJI,20210709,34457.51,34870.16,34893.72,34457.51,34421.93,448.23,1.3,1.27,301753.13
688,DJI,20210708,34569.01,34421.93,34569.01,34145.59,34681.79,-259.86,-0.75,1.22,335759.63
689,DJI,20210707,34604.17,34681.79,34708.78,34435.59,34577.37,104.42,0.3,0.79,305379.82
690,DJI,20210706,34790.16,34577.37,34814.2,34358.42,34786.35,-208.98,-0.6,1.31,348429.82
691,DJI,20210702,34642.42,34786.35,34821.93,34613.49,34633.53,152.82,0.44,0.6,303059.0
692,DJI,20210701,34507.32,34633.53,34640.28,34498.85,34502.51,131.02,0.38,0.41,269311.0
693,DJI,20210630,34290.74,34502.51,34553.16,34245.48,34292.29,210.22,0.61,0.9,298634.63
694,DJI,20210629,34338.89,34292.29,34469.83,34266.83,34283.27,9.02,0.03,0.59,288645.32
695,DJI,20210628,34428.1,34283.27,34449.65,34186.13,34433.84,-150.57,-0.44,0.77,281286.13
696,DJI,20210625,34328.1,34433.84,34501.02,34314.8,34196.82,237.02,0.69,0.54,456029.63
697,DJI,20210624,33933.91,34196.82,34233.02,33933.91,33874.24,322.58,0.95,0.88,279381.38
698,DJI,20210623,33948.54,33874.24,34009.4,33869.83,33945.58,-71.34,-0.21,0.41,257053.5
699,DJI,20210622,33872.56,33945.58,34040.7,33751.06,33876.97,68.61,0.2,0.85,285329.19
700,DJI,20210621,33312.07,33876.97,33908.09,33312.07,33290.08,586.89,1.76,1.79,324444.13
701,DJI,20210618,33622.7,33290.08,33622.7,33271.93,33823.45,-533.37,-1.58,1.04,569378.32
702,DJI,20210617,34014.38,33823.45,34091.79,33626.61,34033.67,-210.22,-0.62,1.37,355917.32
703,DJI,20210616,34308.48,34033.67,34333.25,33917.11,34299.33,-265.66,-0.77,1.21,348026.0
704,DJI,20210615,34397.1,34299.33,34420.38,34199.16,34393.75,-94.42,-0.27,0.64,274131.63
705,DJI,20210614,34472.52,34393.75,34472.52,34211.54,34479.6,-85.85,-0.25,0.76,302550.5
706,DJI,20210611,34499.81,34479.6,34618.09,34328.65,34466.24,13.36,0.04,0.84,262624.69
707,DJI,20210610,34502.51,34466.24,34737.79,34447.25,34447.14,19.1,0.06,0.84,310878.32
708,DJI,20210609,34626.16,34447.14,34654.67,34439.37,34599.82,-152.68,-0.44,0.62,246543.32
709,DJI,20210608,34645.84,34599.82,34665.38,34452.94,34630.24,-30.42,-0.09,0.61,296085.69
710,DJI,20210607,34766.2,34630.24,34820.91,34574.51,34756.39,-126.15,-0.36,0.71,259443.82
711,DJI,20210604,34618.69,34756.39,34772.12,34618.69,34577.04,179.35,0.52,0.44,271564.19
712,DJI,20210603,34550.31,34577.04,34667.41,34334.41,34600.38,-23.34,-0.07,0.96,299737.19
713,DJI,20210602,34614.62,34600.38,34706.65,34545.96,34575.31,25.07,0.07,0.46,265156.19
714,DJI,20210601,34584.19,34575.31,34849.32,34542.87,34529.45,45.86,0.13,0.89,294787.69
715,DJI,20210528,34558.5,34529.45,34631.11,34520.09,34464.64,64.81,0.19,0.32,290852.63
716,DJI,20210527,34432.47,34464.64,34608.82,34389.24,34323.05,141.59,0.41,0.64,520626.63
717,DJI,20210526,34336.34,34323.05,34409.59,34271.44,34312.46,10.59,0.03,0.4,259807.32
718,DJI,20210525,34428.66,34312.46,34511.35,34266.03,34393.98,-81.52,-0.24,0.71,289949.63
719,DJI,20210524,34253.87,34393.98,34472.51,34253.87,34207.84,186.14,0.54,0.64,251806.13
720,DJI,20210521,34121.91,34207.84,34415.48,34121.91,34084.15,123.69,0.36,0.86,308842.69
721,DJI,20210520,33906.3,34084.15,34233.4,33872.41,33896.04,188.11,0.55,1.06,324395.5
722,DJI,20210519,33945.81,33896.04,33945.81,33473.8,34060.66,-164.62,-0.48,1.39,353998.69
723,DJI,20210518,34351.18,34060.66,34408.99,34044.1,34327.79,-267.13,-0.78,1.06,301781.63
724,DJI,20210517,34375.29,34327.79,34383.84,34176.65,34382.13,-54.34,-0.16,0.6,293356.19
725,DJI,20210514,34050.86,34382.13,34454.05,34050.86,34021.45,360.68,1.06,1.19,307384.0
726,DJI,20210513,33624.74,34021.45,34181.77,33623.49,33587.66,433.79,1.29,1.66,352805.63
727,DJI,20210512,34206.4,33587.66,34207.87,33555.22,34269.16,-681.5,-1.99,1.9,383577.82
728,DJI,20210511,34572.74,34269.16,34572.74,34075.31,34742.82,-473.66,-1.36,1.43,413181.88
729,DJI,20210510,34785.27,34742.82,35091.56,34741.57,34777.76,-34.94,-0.1,1.01,370038.5
730,DJI,20210507,34578.27,34777.76,34811.39,34464.31,34548.53,229.23,0.66,1.0,311627.5
731,DJI,20210506,34245.11,34548.53,34561.29,34185.06,34230.34,318.19,0.93,1.1,317117.5
732,DJI,20210505,34163.99,34230.34,34331.2,34039.66,34133.03,97.31,0.29,0.85,255811.63
733,DJI,20210504,34080.2,34133.03,34147.78,33765.68,34113.23,19.8,0.06,1.12,410172.32
734,DJI,20210503,33904.89,34113.23,34221.06,33904.89,33874.85,238.38,0.7,0.93,291339.88
735,DJI,20210430,33988.75,33874.85,33988.75,33784.96,34060.36,-185.51,-0.54,0.6,376105.69
736,DJI,20210429,33855.64,34060.36,34087.21,33744.28,33820.38,239.98,0.71,1.01,409604.13
737,DJI,20210428,33860.46,33820.38,33946.6,33805.56,33984.93,-164.55,-0.48,0.42,353023.63
738,DJI,20210427,33932.13,33984.93,34043.98,33870.46,33981.57,3.36,0.01,0.51,294947.13
739,DJI,20210426,34044.23,33981.57,34148.94,33941.37,34043.49,-61.92,-0.18,0.61,285406.38
740,DJI,20210423,33804.52,34043.49,34157.57,33713.29,33815.9,227.59,0.67,1.31,349669.13
741,DJI,20210422,34109.88,33815.9,34126.57,33717.19,34137.31,-321.41,-0.94,1.2,346575.19
742,DJI,20210421,33808.3,34137.31,34160.34,33773.8,33821.3,316.01,0.93,1.14,293512.32
743,DJI,20210420,34034.18,33821.3,34034.18,33687.01,34077.63,-256.33,-0.75,1.02,354199.38
744,DJI,20210419,34182.38,34077.63,34182.38,33980.56,34200.67,-123.04,-0.36,0.59,315622.38
745,DJI,20210416,34058.16,34200.67,34256.75,34058.16,34035.99,164.68,0.48,0.58,348181.82
746,DJI,20210415,33788.53,34035.99,34068.73,33788.53,33730.89,305.1,0.9,0.83,321833.63
747,DJI,20210414,33668.95,33730.89,33911.25,33668.95,33677.27,53.62,0.16,0.72,318672.32
748,DJI,20210413,33721.16,33677.27,33741.64,33545.84,33745.4,-68.13,-0.2,0.58,329999.88
749,DJI,20210412,33775.06,33745.4,33786.19,33665.54,33800.6,-55.2,-0.16,0.36,329018.69
750,DJI,20210409,33526.19,33800.6,33810.87,33526.19,33503.57,297.03,0.89,0.85,317816.63
751,DJI,20210408,33469.89,33503.57,33506.8,33342.64,33446.26,57.31,0.17,0.49,306194.5
752,DJI,20210407,33444.98,33446.26,33521.76,33347.96,33430.24,16.02,0.05,0.52,279877.5
753,DJI,20210406,33500.02,33430.24,33544.79,33380.43,33527.19,-96.95,-0.29,0.49,298306.69
754,DJI,20210405,33222.38,33527.19,33617.95,33222.38,33153.21,373.98,1.13,1.19,345154.63
755,DJI,20210401,33054.58,33153.21,33167.17,32985.35,32981.55,171.66,0.52,0.55,318342.38
756,DJI,20210331,33116.04,32981.55,33173.77,32980.57,33066.96,-85.41,-0.26,0.58,418638.13
757,DJI,20210330,33127.88,33066.96,33170.93,32988.92,33171.37,-104.41,-0.31,0.55,309568.63
758,DJI,20210329,33087.55,33171.37,33259.0,32905.13,33072.88,98.49,0.3,1.07,351610.63
759,DJI,20210326,32681.07,33072.88,33098.83,32681.07,32619.48,453.4,1.39,1.28,383452.32
760,DJI,20210325,32346.81,32619.48,32672.69,32071.41,32420.06,199.42,0.62,1.85,413490.63
761,DJI,20210324,32470.88,32420.06,32787.99,32418.15,32423.15,-3.09,-0.01,1.14,405055.0
762,DJI,20210323,32691.5,32423.15,32753.77,32356.28,32731.2,-308.05,-0.94,1.21,388128.88
763,DJI,20210322,32601.82,32731.2,32810.35,32512.53,32627.97,103.23,0.32,0.91,384319.32
764,DJI,20210319,32858.36,32627.97,32858.36,32505.07,32862.3,-234.33,-0.71,1.08,847021.0
765,DJI,20210318,32928.16,32862.3,33227.78,32831.25,33015.37,-153.07,-0.46,1.2,421021.88
766,DJI,20210317,32825.52,33015.37,33047.58,32782.18,32825.95,189.42,0.58,0.81,391809.69
767,DJI,20210316,32966.75,32825.95,32966.75,32778.23,32953.46,-127.51,-0.39,0.57,387907.88
768,DJI,20210315,32798.84,32953.46,32973.4,32629.75,32778.64,174.82,0.53,1.05,362084.13
769,DJI,20210312,32462.4,32778.64,32793.32,32462.4,32485.59,293.05,0.9,1.02,348286.82
770,DJI,20210311,32354.5,32485.59,32661.59,32345.7,32297.02,188.57,0.58,0.98,402404.32
771,DJI,20210310,31906.96,32297.02,32389.5,31906.96,31832.74,464.28,1.46,1.52,410225.5
772,DJI,20210309,31892.35,31832.74,32150.32,31822.64,31802.44,30.3,0.1,1.03,463744.38
773,DJI,20210308,31512.15,31802.44,32148.04,31512.15,31496.3,306.14,0.97,2.02,499577.63
774,DJI,20210305,31029.18,31496.3,31580.33,30766.81,30924.14,572.16,1.85,2.63,505347.63
775,DJI,20210304,31289.01,30924.14,31461.97,30547.53,31270.09,-345.95,-1.11,2.92,551231.88
776,DJI,20210303,31352.96,31270.09,31563.31,31260.14,31391.52,-121.43,-0.39,0.97,411608.0
777,DJI,20210302,31535.37,31391.52,31623.27,31377.16,31535.51,-143.99,-0.46,0.78,341279.63
778,DJI,20210301,31065.9,31535.51,31668.34,31065.9,30932.37,603.14,1.95,1.95,387580.32
779,DJI,20210226,31401.29,30932.37,31450.89,30911.37,31402.01,-469.64,-1.5,1.72,538907.0
780,DJI,20210225,31955.94,31402.01,31984.77,31293.32,31961.86,-559.85,-1.75,2.16,458960.0
781,DJI,20210224,31499.75,31961.86,32009.64,31421.29,31537.35,424.51,1.35,1.87,413352.63
782,DJI,20210223,31501.89,31537.35,31653.38,31158.76,31521.69,15.66,0.05,1.57,461919.19
783,DJI,20210222,31381.12,31521.69,31653.48,31286.57,31494.32,27.37,0.09,1.17,389675.13
784,DJI,20210219,31504.13,31494.32,31647.53,31469.34,31493.34,0.98,0.0,0.57,353065.38
785,DJI,20210218,31558.6,31493.34,31558.6,31285.32,31613.02,-119.68,-0.38,0.86,325989.38
786,DJI,20210217,31485.61,31613.02,31643.7,31338.76,31522.75,90.27,0.29,0.97,345858.32
787,DJI,20210216,31472.08,31522.75,31608.63,31443.48,31458.4,64.35,0.2,0.52,336992.5
788,DJI,20210212,31420.8,31458.4,31475.31,31347.8,31430.7,27.7,0.09,0.41,266370.38
789,DJI,20210211,31466.49,31430.7,31543.82,31244.36,31437.8,-7.1,-0.02,0.95,284681.69
790,DJI,20210210,31428.02,31437.8,31511.44,31221.32,31375.83,61.97,0.2,0.92,328392.88
791,DJI,20210209,31359.88,31375.83,31439.47,31245.86,31385.76,-9.93,-0.03,0.62,310138.32
792,DJI,20210208,31191.2,31385.76,31386.1,31191.2,31148.24,237.52,0.76,0.63,328411.19
793,DJI,20210205,31093.81,31148.24,31252.18,31083.22,31055.86,92.38,0.3,0.54,295001.32
794,DJI,20210204,30737.78,31055.86,31065.96,30737.78,30723.6,332.26,1.08,1.07,341492.38
795,DJI,20210203,30689.65,30723.6,30793.41,30521.31,30687.48,36.12,0.12,0.89,307312.63
796,DJI,20210202,30276.88,30687.48,30840.54,30276.88,30211.91,475.57,1.57,1.87,338174.82
797,DJI,20210201,30054.73,30211.91,30335.91,30014.97,29982.62,229.29,0.76,1.07,350235.38
798,DJI,20210129,30553.91,29982.62,30553.91,29856.3,30603.36,-620.74,-2.03,2.28,538043.5
799,DJI,20210128,30377.19,30603.36,30951.41,30377.19,30303.17,300.19,0.99,1.89,467337.32
800,DJI,20210127,30893.78,30303.17,30893.78,30206.91,30937.04,-633.87,-2.05,2.22,566470.19
801,DJI,20210126,30968.55,30937.04,31121.42,30921.71,30960.0,-22.96,-0.07,0.65,381871.0
802,DJI,20210125,30989.85,30960.0,30989.85,30564.06,30996.98,-36.98,-0.12,1.37,477345.82
803,DJI,20210122,31141.56,30996.98,31141.56,30908.47,31176.01,-179.03,-0.57,0.75,436038.5
804,DJI,20210121,31198.01,31176.01,31272.22,31120.92,31188.38,-12.37,-0.04,0.49,423155.0
805,DJI,20210120,31017.54,31188.38,31235.98,30997.79,30930.52,257.86,0.83,0.77,384979.32
806,DJI,20210119,30887.42,30930.52,31086.62,30865.03,30814.26,116.26,0.38,0.72,387747.0
807,DJI,20210115,30926.77,30814.26,30941.98,30612.67,30991.52,-177.26,-0.57,1.06,440017.82
808,DJI,20210114,31085.67,30991.52,31223.78,30982.24,31060.47,-68.95,-0.22,0.78,429701.38
809,DJI,20210113,31084.88,31060.47,31153.37,30992.05,31068.69,-8.22,-0.03,0.52,415138.19
810,DJI,20210112,31015.01,31068.69,31114.56,30888.76,31008.69,60.0,0.19,0.73,362868.5
811,DJI,20210111,31015.37,31008.69,31096.98,30832.06,31097.97,-89.28,-0.29,0.85,363787.5
812,DJI,20210108,31069.58,31097.97,31140.67,30793.27,31041.13,56.84,0.18,1.12,385647.13
813,DJI,20210107,30901.18,31041.13,31193.4,30897.86,30829.4,211.73,0.69,0.96,430620.63
814,DJI,20210106,30362.78,30829.4,31022.65,30313.07,30391.6,437.8,1.44,2.33,500433.32
815,DJI,20210105,30204.25,30391.6,30504.89,30141.78,30223.89,167.71,0.55,1.2,350911.5
816,DJI,20210104,30627.47,30223.89,30674.28,29881.82,30606.48,-382.59,-1.25,2.59,476730.5
817,DJI,20201231,30417.64,30606.48,30637.47,30344.5,30409.56,196.92,0.65,0.96,287056.38
818,DJI,20201230,30415.09,30409.56,30525.35,30393.04,30335.67,73.89,0.24,0.44,296144.5
819,DJI,20201229,30492.07,30335.67,30588.79,30274.24,30403.97,-68.3,-0.22,1.03,358869.19
820,DJI,20201228,30283.23,30403.97,30525.56,30283.23,30199.87,204.1,0.68,0.8,303077.69
821,DJI,20201224,30155.92,30199.87,30209.67,30099.3,30129.83,70.04,0.23,0.37,146441.32
822,DJI,20201223,30046.73,30129.83,30292.53,30046.73,30015.51,114.32,0.38,0.82,275383.32
823,DJI,20201222,30200.2,30015.51,30200.2,29992.89,30216.45,-200.94,-0.66,0.69,392523.63
824,DJI,20201221,30159.0,30216.45,30304.14,29755.53,30179.05,37.4,0.12,1.82,445688.13
825,DJI,20201218,30314.26,30179.05,30343.59,30029.44,30303.37,-124.32,-0.41,1.04,798229.32
826,DJI,20201217,30216.0,30303.37,30323.78,30216.0,30154.54,148.83,0.49,0.36,345531.82
827,DJI,20201216,30191.38,30154.54,30236.03,30080.11,30199.31,-44.77,-0.15,0.52,349544.69
828,DJI,20201215,29919.09,30199.31,30243.26,29894.95,29861.55,337.76,1.13,1.17,419477.19
829,DJI,20201214,30123.91,29861.55,30325.79,29849.15,30046.37,-184.82,-0.62,1.59,371984.0
830,DJI,20201211,29988.21,30046.37,30071.13,29820.84,29999.26,47.11,0.16,0.83,396010.63
831,DJI,20201210,30032.55,29999.26,30063.87,29876.82,30068.81,-69.55,-0.23,0.62,326932.38
832,DJI,20201209,30229.81,30068.81,30319.7,29951.85,30173.88,-105.07,-0.35,1.22,383741.32
833,DJI,20201208,29997.95,30173.88,30246.22,29972.07,30069.79,104.09,0.35,0.91,314830.0
834,DJI,20201207,30233.03,30069.79,30233.03,29967.22,30218.26,-148.47,-0.49,0.88,370576.82
835,DJI,20201204,29989.56,30218.26,30218.26,29989.56,29969.52,248.74,0.83,0.76,363092.32
836,DJI,20201203,29920.83,29969.52,30110.88,29877.27,29883.79,85.73,0.29,0.78,408410.0
837,DJI,20201202,29695.09,29883.79,29902.51,29599.29,29823.92,59.87,0.2,1.02,389333.19
838,DJI,20201201,29797.5,29823.92,30083.31,29797.5,29638.64,185.28,0.63,0.96,435436.63
839,DJI,20201130,29854.51,29638.64,29854.51,29463.64,29910.37,-271.73,-0.91,1.31,561205.88
840,DJI,20201127,29911.33,29910.37,30015.13,29819.98,29872.47,37.9,0.13,0.65,178100.5
841,DJI,20201126,30058.87,29872.47,30058.87,29806.25,29872.47,0.0,0.0,0.85,324186.38
842,DJI,20201125,30058.87,29872.47,30058.87,29806.25,30046.24,-173.77,-0.58,0.84,324186.38
843,DJI,20201124,29746.11,30046.24,30116.51,29746.11,29591.27,454.97,1.54,1.25,436450.69
844,DJI,20201123,29332.82,29591.27,29667.75,29332.82,29263.48,327.79,1.12,1.14,389021.63
845,DJI,20201120,29437.57,29263.48,29469.89,29231.2,29483.23,-219.75,-0.75,0.81,308739.38
846,DJI,20201119,29370.92,29483.23,29524.9,29228.38,29438.42,44.81,0.15,1.01,333160.5
847,DJI,20201118,29875.4,29438.42,29930.85,29432.84,29783.35,-344.93,-1.16,1.67,384888.0
848,DJI,20201117,29800.15,29783.35,29872.42,29520.29,29950.44,-167.09,-0.56,1.18,376144.69
849,DJI,20201116,29672.36,29950.44,29964.29,29672.36,29479.81,470.63,1.6,0.99,420760.0
850,DJI,20201113,29203.9,29479.81,29559.25,29203.9,29080.17,399.64,1.37,1.22,348807.38
851,DJI,20201112,29231.91,29080.17,29311.83,28902.13,29397.63,-317.46,-1.08,1.39,372869.13
852,DJI,20201111,29524.35,29397.63,29593.11,29281.22,29420.92,-23.29,-0.08,1.06,376696.13
853,DJI,20201110,29254.17,29420.92,29478.86,29126.99,29157.97,262.95,0.9,1.21,526981.32
854,DJI,20201109,29467.9,29157.97,29933.83,29130.66,28323.4,834.57,2.95,2.84,680572.19
855,DJI,20201106,28399.13,28323.4,28431.96,28189.5,28390.18,-66.78,-0.24,0.85,328576.69
856,DJI,20201105,28083.37,28390.18,28495.05,28083.37,27847.66,542.52,1.95,1.48,391726.69
857,DJI,20201104,27512.83,27847.66,28301.5,27512.83,27480.03,367.63,1.34,2.87,449894.32
858,DJI,20201103,27138.69,27480.03,27640.21,27138.69,26925.05,554.98,2.06,1.86,353348.63
859,DJI,20201102,26691.28,26925.05,27043.48,26691.28,26501.6,423.45,1.6,1.33,382272.32
860,DJI,20201030,26572.27,26501.6,26639.18,26143.77,26659.11,-157.51,-0.59,1.86,506321.82
861,DJI,20201029,26480.98,26659.11,26891.89,26290.78,26519.95,139.16,0.52,2.27,434007.13
862,DJI,20201028,27102.14,26519.95,27102.14,26497.39,27463.19,-943.24,-3.43,2.2,499634.69
863,DJI,20201027,27651.18,27463.19,27707.69,27457.96,27685.38,-222.19,-0.8,0.9,372479.88
864,DJI,20201026,28185.82,27685.38,28185.82,27370.16,28335.57,-650.19,-2.29,2.88,407044.5
865,DJI,20201023,28409.65,28335.57,28436.52,28149.82,28363.66,-28.09,-0.1,1.01,350095.82
866,DJI,20201022,28197.42,28363.66,28421.31,28040.18,28210.82,152.84,0.54,1.35,334388.19
867,DJI,20201021,28270.66,28210.82,28450.64,28196.39,28308.79,-97.97,-0.35,0.9,301106.32
868,DJI,20201020,28245.85,28308.79,28575.03,28243.04,28195.42,113.37,0.4,1.18,351453.69
869,DJI,20201019,28633.55,28195.42,28711.93,28139.4,28606.31,-410.89,-1.44,2.0,360923.19
870,DJI,20201016,28570.72,28606.31,28842.9,28570.72,28494.2,112.11,0.39,0.96,358951.88
871,DJI,20201015,28323.4,28494.2,28535.85,28181.54,28514.0,-19.8,-0.07,1.24,330133.19
872,DJI,20201014,28731.3,28514.0,28792.56,28461.73,28679.81,-165.81,-0.58,1.15,372482.38
873,DJI,20201013,28764.95,28679.81,28808.84,28604.35,28837.52,-157.71,-0.55,0.71,528267.13
874,DJI,20201012,28671.12,28837.52,28957.9,28659.67,28586.9,250.62,0.88,1.04,493675.5
875,DJI,20201009,28533.61,28586.9,28676.29,28440.63,28425.51,161.39,0.57,0.83,326478.19
876,DJI,20201008,28348.86,28425.51,28459.13,28265.56,28303.46,122.05,0.43,0.68,315828.32
877,DJI,20201007,27971.36,28303.46,28369.66,27971.36,27772.76,530.7,1.91,1.43,330187.32
878,DJI,20201006,28214.24,27772.76,28354.48,27728.03,28148.64,-375.88,-1.34,2.23,438443.0
879,DJI,20201005,27825.42,28148.64,28162.64,27825.42,27682.81,465.83,1.68,1.22,322534.88
880,DJI,20201002,27536.39,27682.81,27861.43,27382.94,27816.9,-134.09,-0.48,1.72,395815.63
881,DJI,20201001,27940.63,27816.9,28041.46,27669.26,27781.7,35.2,0.13,1.34,375651.5
882,DJI,20200930,27514.64,27781.7,28026.33,27511.06,27452.66,329.04,1.2,1.88,455154.0
883,DJI,20200929,27560.24,27452.66,27605.6,27338.09,27584.06,-131.4,-0.48,0.97,306702.5
884,DJI,20200928,27362.14,27584.06,27722.6,27362.14,27173.96,410.1,1.51,1.33,405063.13
885,DJI,20200925,26694.51,27173.96,27239.29,26635.38,26815.44,358.52,1.34,2.25,391727.63
886,DJI,20200924,26716.09,26815.44,27094.85,26537.01,26763.13,52.31,0.2,2.08,448781.19
887,DJI,20200923,27413.6,26763.13,27464.46,26716.12,27288.18,-525.05,-1.92,2.74,463195.32
888,DJI,20200922,27170.34,27288.18,27333.09,26989.93,27147.7,140.48,0.52,1.26,423328.69
889,DJI,20200921,27484.71,27147.7,27484.71,26715.15,27657.42,-509.72,-1.84,2.78,523662.19
890,DJI,20200918,27864.87,27657.42,27946.69,27487.97,27901.98,-244.56,-0.88,1.64,703887.19
891,DJI,20200917,27834.18,27901.98,28056.79,27647.93,28032.38,-130.4,-0.47,1.46,439891.5
892,DJI,20200916,28031.69,28032.38,28364.77,28021.67,27995.6,36.78,0.13,1.23,416649.38
893,DJI,20200915,28139.76,27995.6,28231.06,27931.45,27993.33,2.27,0.01,1.07,418892.13
894,DJI,20200914,27718.74,27993.33,28086.06,27718.74,27665.64,327.69,1.18,1.33,384091.69
895,DJI,20200911,27613.86,27665.64,27828.82,27448.15,27534.58,131.06,0.48,1.38,437527.13
896,DJI,20200910,28022.51,27534.58,28174.78,27447.08,27940.47,-405.89,-1.45,2.6,447585.13
897,DJI,20200909,27711.71,27940.47,28206.21,27704.54,27500.89,439.58,1.6,1.82,467063.5
898,DJI,20200908,27925.23,27500.89,27925.23,27464.9,28133.31,-632.42,-2.25,1.64,587158.69
899,DJI,20200904,28341.05,28133.31,28539.75,27664.68,28292.73,-159.42,-0.56,3.09,700489.82
900,DJI,20200903,29090.7,28292.73,29199.35,28074.76,29100.5,-807.77,-2.78,3.86,658290.19
901,DJI,20200902,28736.79,29100.5,29162.88,28713.53,28645.66,454.84,1.59,1.57,542542.38
902,DJI,20200901,28439.61,28645.66,28659.26,28290.72,28430.05,215.61,0.76,1.3,428663.82
903,DJI,20200831,28643.66,28430.05,28643.66,28363.55,28653.87,-223.82,-0.78,0.98,519822.38
904,DJI,20200828,28601.29,28653.87,28733.35,28487.98,28492.27,161.6,0.57,0.86,373802.0
905,DJI,20200827,28384.07,28492.27,28634.22,28363.93,28331.92,160.35,0.57,0.95,405091.69
906,DJI,20200826,28257.88,28331.92,28353.8,28153.91,28248.44,83.48,0.3,0.71,328804.5
907,DJI,20200825,28347.42,28248.44,28400.74,28094.57,28308.46,-60.02,-0.21,1.08,341134.38
908,DJI,20200824,28077.58,28308.46,28314.94,28041.75,27930.33,378.13,1.35,0.98,385438.38
